symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
HINDCOPPER,Basic Materials,Copper,362.92,-2.25,92.4,411.82,292.78,11.87,63.02,337.22,263.53,13670759.15,22042865.0,1.61,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",7.56,48.74,41.14,1.51,4.79,3.42,6.05,43.95,37.72,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.72,Breakout Watch,81.37,238.54,341.83,43.3,100.0,80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume,6.16,4.76,33.17,25.6,39.06,36.9,4.78,1.37,0.84,104.87,142.41,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,12.0,20.0,11.0,0.0,7.0,50.0,0.86,,,2.0,52.0,General low-debt support,20.64,0.0,,63.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 43.3% | Currently 100.0% through the range | Above upper band on elevated volume"
BLUECHIP,Financial Services,Capital Markets,3.27,-2.1,0.25,9.8,1208.0,66.63,0.0,3.69,5.18,509.2,998.0,1.96,Bearish,14.0,"Oversold RSI, Volume expansion",-8.15,-24.31,-39.89,1.51,4.79,3.42,-9.66,-29.1,-43.31,0.0,,73.33,Breakdown Risk,35.0,3.48,5.11,46.84,0.0,83.3% of closes stayed inside the range | Range width 46.8% | Currently 0.0% through the range | Below lower band on elevated volume,24.05,-3.22,,,,-53.54,-225.09,0.13,0.13,0.04,1.5,,,,,-13.8065,,0.311,11.84,100.0,Financial Services,6.0,0.0,9.0,0.0,2.0,17.0,0.5,Strong ROE,Earnings contraction,6.0,23.0,Strong ROE for a leveraged-balance-sheet business,19.19,20.0,"Below 200 DMA, Far from 52W high, Earnings contraction",0.0,Avoid,"Oversold RSI, Volume expansion, Strong ROE, 83.3% of closes stayed inside the range | Range width 46.8% | Currently 0.0% through the range | Below lower band on elevated volume"
CENTRUM,Financial Services,Financial Conglomerates,29.19,-0.78,16.85,46.5,73.23,37.23,34.08,32.67,31.89,471421.65,347280.0,0.74,Bearish,8.0,Weak but watchable RSI,-13.23,-21.02,-12.26,1.51,4.79,3.42,-14.74,-25.81,-15.68,0.0,,73.33,Accumulation Zone,71.04,30.91,38.75,25.35,0.0,80.0% of closes stayed inside the range | Range width 25.4% | Currently 0.0% through the range,-9.0,-0.17,18.22,-4.88,2.91,-191.84,1104.38,74.58,,795.17,4990.68,,,,,3.6004,,0.013,1093.74,82.6,Financial Services,5.0,0.0,5.0,0.0,2.0,12.0,0.64,,"Negative net margin, Earnings contraction, Very high debt",1.0,13.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",19.19,31.0,"Below 200 DMA, Very high debt, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 0.0% through the range"
AWHCL,Industrials,Waste Management,416.77,-3.49,241.49,900.85,72.58,53.74,18.54,504.01,558.98,70870.3,116085.0,1.64,Bearish,14.0,"Oversold RSI, Volume expansion",-16.75,-30.06,-34.9,1.51,4.79,3.42,-18.26,-34.85,-38.32,0.0,,65.79,Breakdown Risk,35.0,468.06,658.16,40.62,0.0,80.0% of closes stayed inside the range | Range width 40.6% | Currently 0.0% through the range | Below lower band on elevated volume,1.98,0.8,13.22,5.3,4.17,-23.23,68.17,1.23,1.2,73.4,470.93,,,18.8101,11.844,1.4872,13.0,0.834,1098.84,57.64,Capital Goods / Infra,3.0,2.0,8.0,0.0,15.0,28.0,0.86,,Earnings contraction,0.0,28.0,,17.87,23.0,"Below 200 DMA, Extreme RSI weakness, Earnings contraction",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 40.6% | Currently 0.0% through the range | Below lower band on elevated volume"
CENTRALBK,Financial Services,Banks - Regional,35.49,-1.68,18.26,74.12,94.33,52.11,35.06,37.32,37.32,7433684.7,7499334.0,1.01,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-6.93,2.06,-8.71,1.51,4.79,3.42,-8.44,-2.73,-12.13,10.0,Positive 3M return,26.67,Accumulation Zone,71.28,34.77,38.23,9.93,20.88,80.0% of closes stayed inside the range | Range width 9.9% | Currently 20.9% through the range,3.38,0.27,,24.78,-73.67,-67.41,18.74,,,48022.31,7111.06,,,6.0595,,0.6757,4.54,0.378,27642.98,0.0,Banking,6.0,0.0,12.0,0.0,12.0,30.0,0.64,Cash covers debt,"Revenue contraction, Earnings contraction",-5.0,25.0,Weak ROE for a leveraged-balance-sheet business,19.19,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Normal volume support, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 9.9% | Currently 20.9% through the range"
CENTEXT,Basic Materials,Aluminum,21.23,-5.01,7.6,34.75,179.34,38.91,21.27,26.83,22.41,98314.2,176596.0,1.8,Bearish,14.0,"Oversold RSI, Volume expansion",-22.46,-18.72,-0.14,1.51,4.79,3.42,-23.97,-23.51,-3.56,0.0,,65.87,Accumulation Zone,70.87,21.34,28.79,34.9,0.0,80.0% of closes stayed inside the range | Range width 34.9% | Currently 0.0% through the range,3.14,1.52,5.98,2.52,5.29,16.95,57.9,1.31,0.74,7.26,50.93,,,14.461,,2.149,,0.118,178.16,20.1,Metals / Mining,0.0,10.0,6.0,0.0,10.0,26.0,0.79,,,2.0,28.0,General low-debt support,18.52,21.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 34.9% | Currently 0.0% through the range"
CAMLINFINE,Basic Materials,Specialty Chemicals,145.73,-2.94,79.95,333.3,82.28,56.28,30.48,181.67,209.37,609913.35,248095.0,0.41,Bearish,8.0,Weak but watchable RSI,-22.61,-30.85,-46.53,1.51,4.79,3.42,-24.12,-35.64,-49.95,0.0,,65.87,Lower Range Watch,61.88,162.13,302.25,86.42,0.0,80.0% of closes stayed inside the range | Range width 86.4% | Currently 0.0% through the range,-1.62,-0.71,3.79,-3.13,8.56,-44.41,75.51,1.36,0.74,87.44,671.71,,,,12.7018,1.9104,,0.681,1988.53,43.58,Chemicals,0.0,5.0,6.0,0.0,4.0,15.0,0.71,,"Negative net margin, Earnings contraction",0.0,15.0,,18.52,26.0,"Below 200 DMA, Low volume participation, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 86.4% | Currently 0.0% through the range"
CAMS,Technology,Information Technology Services,743.44,-2.87,379.51,1042.46,95.89,28.68,41.15,761.94,755.6,1791376.3,1513063.0,0.84,Bearish,8.0,Weak but watchable RSI,-1.32,-1.67,-10.81,1.51,4.79,3.42,-2.83,-6.46,-14.23,0.0,,69.64,Accumulation Zone,73.2,743.42,824.97,10.97,0.03,80.0% of closes stayed inside the range | Range width 11.0% | Currently 0.0% through the range,,,,,,,,,,,,,,37.3164,29.1638,14.3056,1.73,0.21,18920.27,66.45,IT / Technology,0.0,0.0,0.0,0.0,6.0,6.0,0.21,,,0.0,6.0,,18.87,12.0,"Below 200 DMA, Limited fundamental data coverage",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 11.0% | Currently 0.0% through the range"
ALBERTDAVD,Healthcare,Drug Manufacturers - Specialty & Generic,750.07,-3.57,489.31,1731.68,53.29,56.69,33.89,801.57,825.13,3772.95,6091.0,1.61,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-11.17,-5.53,-8.64,1.51,4.79,3.42,-12.68,-10.32,-12.06,0.0,,60.42,Breakdown Risk,35.0,781.13,900.87,15.33,0.0,80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range | Below lower band on elevated volume,-0.84,-0.62,0.36,-3.78,23.63,-141.6,10.51,3.2,2.79,0.89,41.41,,,22.7321,,1.3098,56.0,0.293,512.85,65.76,Pharma / Healthcare,0.0,8.0,17.0,0.0,10.0,35.0,0.86,,"Negative net margin, Earnings contraction",2.0,37.0,General low-debt support,17.42,23.0,"Below 200 DMA, Negative net margin, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 15.3% | Currently 0.0% through the range | Below lower band on elevated volume"
BALMLAWRIE,Industrials,Conglomerates,172.53,-2.53,93.95,292.53,83.63,41.02,21.35,192.2,192.06,99650.55,131090.0,1.32,Bearish,14.0,"Oversold RSI, Volume expansion",-8.45,-20.03,-15.43,1.51,4.79,3.42,-9.96,-24.82,-18.85,0.0,,65.79,Breakdown Risk,35.0,187.13,213.53,14.11,0.0,80.0% of closes stayed inside the range | Range width 14.1% | Currently 0.0% through the range | Below lower band on elevated volume,2.91,1.75,8.17,8.9,-6.64,-17.95,12.21,1.98,1.73,39.14,237.29,,,10.7302,,1.4673,9.7,0.682,3040.45,35.05,Capital Goods / Infra,3.0,0.0,16.0,0.0,12.0,31.0,0.86,,"Revenue contraction, Earnings contraction",0.0,31.0,,17.87,23.0,"Below 200 DMA, Extreme RSI weakness, Earnings contraction",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 14.1% | Currently 0.0% through the range | Below lower band on elevated volume"
BALKRISHNA,Consumer Cyclical,Packaging & Containers,20.03,-2.91,16.2,39.13,23.64,48.82,25.15,22.66,20.76,14195.85,21838.0,1.54,Bearish,19.0,"Oversold RSI, Near 52W low zone, Volume expansion",-11.45,-7.48,-8.2,1.51,4.79,3.42,-12.96,-12.27,-11.62,0.0,,70.83,Accumulation Zone,75.04,20.42,23.3,14.14,0.0,80.0% of closes stayed inside the range | Range width 14.1% | Currently 0.0% through the range,1.03,-8.63,-18.15,-175.51,-8.97,-1.11,-96.99,0.66,0.66,2.61,167.29,,,,,-0.3087,,0.395,54.42,7.01,Consumer Discretionary,0.0,0.0,9.0,0.0,2.0,11.0,0.71,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,13.0,General low-debt support,19.56,16.0,"Below 200 DMA, Negative net margin",0.0,Avoid,"Oversold RSI, Near 52W low zone, Volume expansion, 80.0% of closes stayed inside the range | Range width 14.1% | Currently 0.0% through the range"
BALAXI,Healthcare,Drug Manufacturers - Specialty & Generic,32.67,-4.19,31.5,151.45,3.71,78.43,25.89,40.28,50.41,121055.9,91172.0,0.75,Bearish,9.0,"Oversold RSI, Near 52W low zone",-21.69,-30.31,-40.44,1.51,4.79,3.42,-23.2,-35.1,-43.86,0.0,,60.42,Accumulation Zone,70.03,37.28,49.77,33.49,0.0,80.0% of closes stayed inside the range | Range width 33.5% | Currently 0.0% through the range,0.09,0.06,1.22,0.37,-20.59,-27.96,23.75,3.96,2.66,38.85,56.52,,,86.6923,,0.4996,,0.699,124.44,44.16,Pharma / Healthcare,0.0,0.0,15.0,0.0,4.0,19.0,0.79,,"Revenue contraction, Earnings contraction, Very high PE",2.0,21.0,General low-debt support,17.42,25.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 33.5% | Currently 0.0% through the range"
BALAMINES,Basic Materials,Specialty Chemicals,1093.38,-2.43,1078.16,3767.7,1.41,70.98,21.1,1301.97,1414.84,81538.05,53676.0,0.66,Bearish,9.0,"Oversold RSI, Near 52W low zone",-19.54,-26.47,-26.4,1.51,4.79,3.42,-21.05,-31.26,-29.82,0.0,,65.87,Accumulation Zone,67.7,1182.87,1763.32,49.07,0.0,80.0% of closes stayed inside the range | Range width 49.1% | Currently 0.0% through the range,1.84,1.48,13.37,10.15,-4.96,-9.05,1.67,5.17,3.36,39.08,31.45,,,37.9023,26.0559,3.9189,45.0,0.848,7745.46,44.54,Chemicals,6.0,0.0,20.0,0.0,9.0,35.0,0.86,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,37.0,General low-debt support,18.52,21.0,"Below 200 DMA, Extreme RSI weakness, Far from 52W high",0.0,Avoid,"Oversold RSI, Near 52W low zone, Cash covers debt, 80.0% of closes stayed inside the range | Range width 49.1% | Currently 0.0% through the range"
BAJAJHIND,Consumer Defensive,Confectioners,18.73,-4.24,9.85,46.1,90.15,59.37,24.99,21.07,21.93,3536122.3,5966483.0,1.69,Bearish,14.0,"Oversold RSI, Volume expansion",-12.96,-11.06,-23.33,1.51,4.79,3.42,-14.47,-15.85,-26.75,0.0,,71.62,Breakdown Risk,35.0,20.31,26.52,30.53,0.0,80.0% of closes stayed inside the range | Range width 30.5% | Currently 0.0% through the range | Below lower band on elevated volume,-2.76,-0.84,-9.35,-9.08,-7.31,39.52,87.16,0.44,0.28,45.48,3312.72,,,10.4183,,5.1412,,0.066,5176.72,16.74,General,0.0,10.0,4.0,0.0,8.0,22.0,0.79,,"Negative net margin, Revenue contraction",0.0,22.0,,21.05,24.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 30.5% | Currently 0.0% through the range | Below lower band on elevated volume"
BAJAJELEC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",476.11,-0.15,470.21,1224.89,1.25,61.13,27.98,511.85,582.28,178518.35,79735.0,0.45,Bearish,9.0,"Oversold RSI, Near 52W low zone",-4.04,-14.97,-27.13,1.51,4.79,3.42,-5.55,-19.76,-30.55,0.0,,70.83,Accumulation Zone,69.49,488.67,670.15,37.14,0.0,80.0% of closes stayed inside the range | Range width 37.1% | Currently 0.0% through the range,,,-0.36,0.09,-78.01,-99.32,,,,,,,,,20.8845,2.4085,87.0,-0.14,3839.69,31.01,Consumer Discretionary,0.0,0.0,0.0,0.0,6.0,6.0,0.43,,"Revenue contraction, Earnings contraction",0.0,6.0,,19.56,27.0,"Below 200 DMA, Low volume participation, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 37.1% | Currently 0.0% through the range"
BAJAJHCARE,Healthcare,Drug Manufacturers - Specialty & Generic,406.5,-3.13,261.99,743.25,55.16,45.31,29.95,452.79,516.86,108332.6,85466.0,0.79,Bearish,4.0,Oversold RSI,-6.76,-4.43,-23.35,1.51,4.79,3.42,-8.27,-9.22,-26.77,0.0,,60.42,Accumulation Zone,70.65,425.53,520.62,22.35,0.0,80.0% of closes stayed inside the range | Range width 22.3% | Currently 0.0% through the range,,,12.68,7.95,-72.57,-70.04,,,,,,,,45.8689,,1.928,31.0,0.279,1084.02,48.73,Pharma / Healthcare,6.0,0.0,0.0,0.0,8.0,14.0,0.5,,"Revenue contraction, Earnings contraction",0.0,14.0,,17.42,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 22.3% | Currently 0.0% through the range"
AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,150.17,-3.22,58.0,326.11,158.91,53.95,24.93,176.13,203.94,14978.7,9966.0,0.67,Bearish,4.0,Oversold RSI,-13.24,-19.95,-41.46,1.51,4.79,3.42,-14.75,-24.74,-44.88,0.0,,70.83,Accumulation Zone,68.17,169.61,235.57,38.89,0.0,80.0% of closes stayed inside the range | Range width 38.9% | Currently 0.0% through the range,-0.07,-0.04,0.81,-0.11,6.94,89.04,41.44,1.13,0.53,3.26,238.2,,,79.5,,2.5336,,0.417,1494.2,45.27,Consumer Discretionary,0.0,12.0,9.0,0.0,4.0,25.0,0.79,,Negative net margin,2.0,27.0,General low-debt support,19.56,24.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 38.9% | Currently 0.0% through the range"
AMBER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",6451.0,-1.7,1762.5,8626.0,266.01,25.21,25.74,7729.39,7101.03,261746.4,312025.0,1.19,Bearish,9.0,"Oversold RSI, Normal volume support",-8.06,-13.68,-2.82,1.51,4.79,3.42,-9.57,-18.47,-6.24,0.0,,70.83,Accumulation Zone,71.89,6842.35,8288.55,21.14,0.0,80.0% of closes stayed inside the range | Range width 21.1% | Currently 0.0% through the range,,,5.65,3.01,-64.35,-57.35,,,,,,,,294.0613,40.3885,6.1782,,0.196,27068.01,19.22,Consumer Discretionary,0.0,0.0,0.0,0.0,3.0,3.0,0.43,,"Revenue contraction, Earnings contraction, Very high PE",0.0,3.0,,19.56,24.0,"Below 200 DMA, Revenue contraction, Earnings contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 21.1% | Currently 0.0% through the range"
AMDIND,Consumer Cyclical,Packaging & Containers,50.2,-3.67,39.98,103.75,25.56,51.61,32.23,56.21,51.11,25700.9,11374.0,0.44,Bearish,8.0,Weak but watchable RSI,-16.1,-1.1,-2.03,1.51,4.79,3.42,-17.61,-5.89,-5.45,0.0,,70.83,Accumulation Zone,71.32,49.72,58.8,18.25,5.23,80.0% of closes stayed inside the range | Range width 18.2% | Currently 5.2% through the range,-1.89,-1.13,-4.16,-5.0,-31.97,-294.75,53.42,1.8,1.02,8.93,83.2,,,30.6316,,0.6546,,0.207,100.4,34.2,Consumer Discretionary,0.0,0.0,10.0,0.0,8.0,18.0,0.79,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,20.0,General low-debt support,19.56,31.0,"Below 200 DMA, Low volume participation, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 18.2% | Currently 5.2% through the range"
ALOKINDS,Consumer Cyclical,Textile Manufacturing,15.75,-2.72,10.1,39.05,55.94,59.67,24.24,17.2,17.93,2967357.9,4174286.0,1.41,Bearish,14.0,"Oversold RSI, Volume expansion",-7.95,-13.41,-19.35,1.51,4.79,3.42,-9.46,-18.2,-22.77,0.0,,70.83,Breakdown Risk,35.0,17.05,20.45,19.88,0.0,80.0% of closes stayed inside the range | Range width 19.9% | Currently 0.0% through the range | Below lower band on elevated volume,,,-5.15,-18.4,-74.29,78.99,,,,,,,,,,-0.2131,,0.241,4587.88,48.19,Consumer Discretionary,0.0,10.0,0.0,0.0,2.0,12.0,0.36,,"Negative net margin, Revenue contraction",0.0,12.0,,19.56,33.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin, Revenue contraction, Limited fundamental data coverage",0.0,Avoid,"Oversold RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 19.9% | Currently 0.0% through the range | Below lower band on elevated volume"
ALLDIGI,Industrials,Specialty Business Services,770.57,-2.66,357.37,1090.01,115.62,29.31,39.18,822.41,857.54,4763.2,6557.0,1.38,Bearish,18.0,"Weak but watchable RSI, Volume expansion",-7.7,-11.75,-7.2,1.51,4.79,3.42,-9.21,-16.54,-10.62,0.0,,65.79,Breakdown Risk,35.0,810.1,923.07,13.95,0.0,80.0% of closes stayed inside the range | Range width 13.9% | Currently 0.0% through the range | Below lower band on elevated volume,,,16.07,10.35,-73.66,-82.12,,,,,,,,14.5191,,4.9401,7.53,0.339,1239.87,42.25,Capital Goods / Infra,6.0,0.0,0.0,0.0,10.0,16.0,0.5,,"Revenue contraction, Earnings contraction",0.0,16.0,,17.87,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Volume expansion, 80.0% of closes stayed inside the range | Range width 13.9% | Currently 0.0% through the range | Below lower band on elevated volume"
ALLCARGO,Industrials,Integrated Freight & Logistics,12.32,-5.16,10.6,118.57,16.23,89.61,24.5,25.69,30.72,4159214.95,3085841.0,0.74,Bearish,9.0,"Oversold RSI, Near 52W low zone",-65.38,-60.68,-64.59,1.51,4.79,3.42,-66.89,-65.47,-68.01,0.0,,65.79,Lower Range Watch,60.06,13.33,35.4,165.51,0.0,80.0% of closes stayed inside the range | Range width 165.5% | Currently 0.0% through the range,-0.46,-0.17,-0.19,-0.74,-85.93,96.0,77.47,0.99,,59.0,674.0,,,60.95,12.19,3.2672,,0.643,1825.79,19.5,Capital Goods / Infra,0.0,10.0,4.0,0.0,5.0,19.0,0.71,,"Negative net margin, Revenue contraction",0.0,19.0,,17.87,39.0,"Below 200 DMA, Extreme RSI weakness, Sharp daily fall, Far from 52W high, Negative net margin, Revenue contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 165.5% | Currently 0.0% through the range"
ALIVUS,Healthcare,Drug Manufacturers - Specialty & Generic,860.05,-2.68,337.56,1328.03,154.78,35.24,36.14,914.22,989.04,132148.2,118982.0,0.9,Bearish,8.0,Weak but watchable RSI,-6.58,-6.57,-14.81,1.51,4.79,3.42,-8.09,-11.36,-18.23,0.0,,60.42,Accumulation Zone,72.87,903.84,1023.23,13.21,0.0,80.0% of closes stayed inside the range | Range width 13.2% | Currently 0.0% through the range,,,25.8,20.19,-74.79,-74.97,,,,,,,,27.5382,21.4956,4.982,37.0,0.047,16576.6,59.42,Pharma / Healthcare,12.0,0.0,0.0,0.0,11.0,23.0,0.5,,"Revenue contraction, Earnings contraction",0.0,23.0,,17.42,20.0,"Below 200 DMA, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, 80.0% of closes stayed inside the range | Range width 13.2% | Currently 0.0% through the range"
ALKYLAMINE,Basic Materials,Specialty Chemicals,1597.98,-1.86,1492.59,3139.76,7.06,49.1,18.09,1805.91,1898.46,20312.7,23131.0,1.14,Bearish,14.0,"Oversold RSI, Near 52W low zone, Normal volume support",-9.24,-21.05,-19.77,1.51,4.79,3.42,-10.75,-25.84,-23.19,0.0,,65.87,Accumulation Zone,71.45,1750.28,2293.49,31.04,0.0,80.0% of closes stayed inside the range | Range width 31.0% | Currently 0.0% through the range,,,14.47,12.19,-73.81,-73.44,,,,,,,,46.5749,44.3909,6.8306,76.0,0.273,10474.23,45.43,Chemicals,8.0,0.0,0.0,0.0,7.0,15.0,0.5,,"Revenue contraction, Earnings contraction",0.0,15.0,,18.52,28.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, Near 52W low zone, Normal volume support, 80.0% of closes stayed inside the range | Range width 31.0% | Currently 0.0% through the range"
CHEMPLASTS,Basic Materials,Chemicals,259.0,-1.18,257.25,633.9,0.68,59.14,13.03,354.85,409.42,95707.55,69568.0,0.73,Bearish,9.0,"Oversold RSI, Near 52W low zone",-29.16,-37.94,-39.27,1.51,4.79,3.42,-30.67,-42.73,-42.69,0.0,,65.87,Accumulation Zone,69.17,315.7,439.53,39.22,0.0,80.0% of closes stayed inside the range | Range width 39.2% | Currently 0.0% through the range,-2.61,-0.79,-0.86,-4.94,-6.06,20.56,96.73,0.59,0.34,452.44,1888.87,,,,62.2773,1.6461,,-0.112,2888.35,34.39,Chemicals,0.0,8.0,4.0,0.0,4.0,16.0,0.71,,"Negative net margin, Revenue contraction",0.0,16.0,,18.52,24.0,"Below 200 DMA, Extreme RSI weakness, Negative net margin",0.0,Avoid,"Oversold RSI, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 39.2% | Currently 0.0% through the range"
CHEMFAB,Basic Materials,Specialty Chemicals,471.5,-5.94,211.58,1227.74,122.84,61.6,28.57,562.05,707.63,10993.95,8200.0,0.75,Bearish,4.0,Oversold RSI,-13.84,-28.33,-37.86,1.51,4.79,3.42,-15.35,-33.12,-41.28,0.0,,65.87,Accumulation Zone,66.39,513.83,774.63,50.76,0.0,80.0% of closes stayed inside the range | Range width 50.8% | Currently 0.0% through the range,-0.53,-0.35,-1.5,-2.63,-16.36,-178.93,28.85,1.03,0.82,0.02,109.35,,,,,1.4038,34.0,0.052,531.47,30.25,Chemicals,0.0,0.0,9.0,0.0,6.0,15.0,0.79,,"Negative net margin, Revenue contraction, Earnings contraction",2.0,17.0,General low-debt support,18.52,33.0,"Below 200 DMA, Sharp daily fall, Negative net margin, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 50.8% | Currently 0.0% through the range"
CHEMBOND,Basic Materials,Specialty Chemicals,156.25,-0.37,149.98,724.15,4.18,78.42,39.57,166.06,283.58,9044.9,6453.0,0.71,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-3.57,-12.16,-36.39,1.51,4.79,3.42,-5.08,-16.95,-39.81,0.0,,65.87,Accumulation Zone,71.11,162.01,220.47,36.09,0.0,80.0% of closes stayed inside the range | Range width 36.1% | Currently 0.0% through the range,,,11.06,9.58,-67.12,-64.33,,,,,,,,16.1556,,1.4056,1.15,1.032,234.65,39.13,Chemicals,6.0,0.0,0.0,0.0,11.0,17.0,0.5,,"Revenue contraction, Earnings contraction",0.0,17.0,,18.52,25.0,"Below 200 DMA, Far from 52W high, Revenue contraction, Earnings contraction",0.0,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, 80.0% of closes stayed inside the range | Range width 36.1% | Currently 0.0% through the range"
CHAMBLFERT,Basic Materials,Agricultural Inputs,415.31,-2.54,230.05,717.72,80.53,42.14,22.01,467.64,538.16,1026715.55,855586.0,0.83,Bearish,4.0,Oversold RSI,-9.26,-22.58,-22.19,1.51,4.79,3.42,-10.77,-27.37,-25.61,0.0,,65.87,Accumulation Zone,70.92,451.4,544.41,20.61,0.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range,,,11.87,9.63,-65.77,-66.72,,,,,,,,8.8264,8.6324,1.6207,2.83,0.305,16889.5,37.52,General,6.0,0.0,0.0,0.0,15.0,21.0,0.5,,"Revenue contraction, Earnings contraction",0.0,21.0,,18.52,28.0,"Below 200 DMA, Extreme RSI weakness, Revenue contraction, Earnings contraction",0.0,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 0.0% through the range"
